Criteria Name;Target Size;Benchmark Size;Target Penetration;Benchmark Penetration;Score
Paco Rabanne;5860;158185;0.018266832917705735;0.020280128205128204;25
Paddleboarding;11212;244202;0.0349501246882793;0.031307948717948716;64
Padel (sport);44747;1073761;0.1394856608478803;0.13766166666666665;61
Paint;48822;1089470;0.15218827930174564;0.13967564102564103;75
Painting;82354;2113822;0.256714463840399;0.2710028205128205;60
Pakistan national cricket team;1466;45699;0.004569825436408978;0.005858846153846154;9
Paleolithic diet;8742;276460;0.027250623441396508;0.03544358974358974;9
Pampers;46503;1516034;0.14495947630922693;0.19436333333333333;8
Panasonic;4841;98175;0.015090399002493765;0.012586538461538462;72
Pandora (jewelry);26333;849549;0.0820854114713217;0.10891653846153847;8
Pandora Music;1512;43696;0.004713216957605985;0.005602051282051282;15
Panerai;23089;529078;0.07197319201995013;0.06783051282051282;61
Pantene;740;32424;0.0023067331670822942;0.004156923076923077;0
Panties;20590;636827;0.06418329177057357;0.08164448717948718;11
Paper (office supplies);59114;1462704;0.18427057356608478;0.18752615384615384;60
Parachuting;18099;447228;0.05641832917705736;0.05733692307692308;44
Parade;770;21238;0.0024002493765586034;0.002722820512820513;0
Paragliding;7553;169342;0.02354426433915212;0.021710512820512822;58
Paramount Pictures;6383;180170;0.01989713216957606;0.02309871794871795;19
Paranormal Television;1707;55093;0.005321072319201995;0.007063205128205128;7
Paranormal romance (literature);4200;120848;0.013092269326683292;0.015493333333333333;16
Parent-Teacher Association;1500;39279;0.0046758104738154616;0.005035769230769231;28
Parental leave;25499;925129;0.0794856608478803;0.11860628205128206;3
Parenting;141070;4148630;0.4397443890274314;0.531875641025641;40
Parenting (Topic);216318;5937792;0.6743079800498754;0.7612553846153847;75
Parfums Christian Dior;4040;112909;0.012593516209476309;0.01447551282051282;20
Parfums Givenchy;8257;238000;0.025738778054862844;0.03051282051282051;17
Parkour;9002;240524;0.028061097256857855;0.030836410256410256;27
Parties;150893;4093951;0.4703647132169576;0.5248655128205129;65
Passive income;31672;688663;0.09872817955112219;0.0882901282051282;73
Pasta (food & drink);51427;1363626;0.16030860349127182;0.17482384615384616;42
Pastry (baked goods);61682;1852385;0.19227556109725685;0.23748525641025642;20
Patagonia (clothing);9962;253574;0.03105361596009975;0.03250948717948718;36
Patek Philippe & Co.;60118;1308249;0.1874002493765586;0.16772423076923076;80
Patriotism;3991;100181;0.01244077306733167;0.012843717948717949;36
Paulaner Brewery (beer);4065;87078;0.0126714463840399;0.011163846153846154;64
Pay television;13763;292611;0.04290211970074813;0.03751423076923077;69
PayPal;30697;705948;0.09568890274314215;0.09050615384615385;63
Payment system;76824;1864564;0.23947630922693267;0.23904666666666666;69
Peaky Blinders (TV series);4596;108715;0.014326683291770573;0.013937820512820514;46
Peanut butter (food & drink);1633;73135;0.005090399002493765;0.009376282051282051;0
Pearl;10249;285751;0.031948254364089775;0.03663474358974359;22
Pearl Jam;4271;112859;0.01331359102244389;0.014469102564102564;28
Pedagogy;21296;631126;0.06638403990024938;0.08091358974358974;15
Pedicure (cosmetics);38255;1328792;0.11924875311720698;0.1703579487179487;5
Peer-to-peer carsharing;6044;105713;0.018840399002493766;0.013552948717948718;87
Peet's Coffee & Tea;1520;38408;0.004738154613466334;0.004924102564102564;34
Peg Perego;467;68970;0.0014557356608478802;0.008842307692307693;0
Peloton;6317;138499;0.01969139650872818;0.01775628205128205;61
Pen (office supplies);5577;175319;0.017384663341645887;0.02247679487179487;9
Pencil (visual art);2949;110461;0.009192643391521198;0.014161666666666666;2
Pendant;37706;1095208;0.11753740648379052;0.14041128205128206;22
Penhaligon's (cosmetics);1003;26041;0.003126558603491272;0.0033385897435897435;29
Penny Market;2214;72835;0.006901496259351621;0.009337820512820514;6
Pens.com;6287;115019;0.01959788029925187;0.014746025641025642;83
Pension;47067;1055765;0.14671758104738156;0.13535448717948717;74
Penthouse apartment;74156;1815639;0.23115960099750624;0.23277423076923076;67
People (magazine);1325;31950;0.0041302992518703245;0.004096153846153846;42
Pep Boys;9587;150959;0.029884663341645884;0.019353717948717947;94
Pep Guardiola;1178;28429;0.003672069825436409;0.0036447435897435897;41
Pepe Jeans;10963;319308;0.034173940149625937;0.04093692307692308;16
Peppa Pig;10681;306716;0.03329488778054863;0.0393225641025641;18
Pepsi;9324;216708;0.02906483790523691;0.027783076923076924;52
Pepsi Max;841;18189;0.002621571072319202;0.002331923076923077;0
PepsiCo;4892;105877;0.015249376558603492;0.01357397435897436;63
Percussion instrument;10971;279354;0.034198877805486284;0.03581461538461538;36
Performance car (vehicle);26809;477568;0.08356920199501247;0.061226666666666665;90
Performing arts;100931;3343887;0.3146228179551122;0.42870346153846156;10
Permanent makeup;41323;1276639;0.12881234413965087;0.16367166666666666;13
Permatex;6307;99329;0.019660224438902744;0.01273448717948718;93
Pernod Ricard;1185;23141;0.0036938902743142146;0.002966794871794872;76
Perrier;1211;41855;0.003774937655860349;0.005366025641025641;4
Perrier-Jouët;3198;74961;0.009968827930174564;0.009610384615384616;48
Persil;1332;31689;0.00415211970074813;0.004062692307692308;44
Person of interest;2667;58264;0.008313591022443891;0.00746974358974359;60
Personal care;99281;3016966;0.30947942643391524;0.3867905128205128;24
Personal development;104547;3463223;0.32589463840399;0.4440029487179487;10
Personal finance;164022;3545479;0.5112905236907731;0.45454858974358975;95
Personal luxury car (vehicle);24884;486308;0.07756857855361596;0.06234717948717949;82
Personal organizer (office supplies);6151;180307;0.019173940149625934;0.02311628205128205;14
Pesticide;11967;280956;0.03730361596009975;0.03602;51
Pet food;65716;1797547;0.20485037406483791;0.23045474358974358;40
Pet insurance;5534;122723;0.01725062344139651;0.01573371794871795;59
Petit Bateau;7193;264058;0.02242206982543641;0.03385358974358974;2
Petroleum;17774;347375;0.05540523690773067;0.04453525641025641;80
Petroleum (industry);10752;189790;0.033516209476309226;0.024332051282051282;87
Pets (Topic);209184;5699593;0.652069825436409;0.7307170512820513;75
Pets supply (Industry);94409;2727292;0.2942923940149626;0.34965282051282054;34
Peugeot;152039;2675480;0.47393703241895263;0.3430102564102564;98
Peugeot 2008;30399;535631;0.09475997506234414;0.06867064102564102;91
Peugeot 208;35243;613873;0.10985972568578553;0.07870166666666667;93
Peugeot 3008 (vehicle);30778;534162;0.09594139650872818;0.06848230769230769;92
Peugeot 308;26817;462401;0.08359413965087281;0.05928217948717949;92
Peugeot 5008;20323;356266;0.06335099750623441;0.04567512820512821;90
Pharrell Williams;3105;78968;0.009678927680798005;0.010124102564102564;33
Philanthropy;29719;757986;0.09264027431421447;0.09717769230769231;43
Philippe Etchebest;1404;33493;0.004376558603491272;0.004293974358974359;44
Philippe Etchebest (chef);1581;40734;0.0049283042394014966;0.005222307692307692;31
Philippines;20423;658876;0.06366271820448878;0.08447128205128206;8
Philips;65760;1371340;0.20498753117206983;0.17581282051282052;85
Philips AVENT;12307;399959;0.03836346633416459;0.05127679487179487;7
Philosophy;65834;1802481;0.20521820448877806;0.2310873076923077;39
Photo shoot;26038;773175;0.08116583541147132;0.099125;16
Photo-book (photography);8114;229278;0.0252930174563591;0.029394615384615384;20
Photography;167123;4579790;0.5209569825436409;0.5871525641025641;66
Photography (Topic);181307;4953844;0.5651714463840399;0.6351082051282051;69
Physical exercise;184697;4562396;0.5757387780548628;0.5849225641025642;86
Physical fitness;188313;4681732;0.5870105985037406;0.6002220512820513;86
Physical security;10634;204809;0.03314837905236908;0.026257564102564104;80
Physics (science);140464;3534084;0.43785536159600996;0.4530876923076923;78
Piaget SA;26372;644926;0.0822069825436409;0.08268282051282051;50
Piaggio;23380;427444;0.07288029925187033;0.05480051282051282;88
Piano;23463;770357;0.07313902743142145;0.09876371794871795;7
Pick-up (Body Type);20267;358705;0.06317643391521197;0.045987820512820514;89
Pickleball (sport);1806;45885;0.0056296758104738154;0.0058826923076923075;33
Pickup truck (vehicle);84775;1620497;0.2642612219451372;0.20775602564102563;95
Picnic;17364;409603;0.054127182044887784;0.05251320512820513;53
Picture Pawn LLC;7150;122371;0.022288029925187032;0.015688589743589745;88
Picture book (publications);4580;139138;0.014276807980049875;0.01783820512820513;11
Pilates;56139;1820949;0.17499688279301745;0.233455;10
Pinegar Honda;19556;315094;0.06096009975062344;0.040396666666666664;95
Ping (golf);4416;106588;0.013765586034912718;0.013665128205128205;43
Pink Champagne;1832;39813;0.00571072319201995;0.005104230769230769;61
Pinterest;21094;560626;0.06575436408977556;0.0718751282051282;32
Pirates of the Caribbean;722;23329;0.0022506234413965085;0.002990897435897436;0
Pirelli;17898;307396;0.05579177057356609;0.03940974358974359;91
Pitbull (rapper);1725;49369;0.0053771820448877804;0.006329358974358975;17
Pitchfork Music Festival;1429;42327;0.004454488778054863;0.005426538461538462;13
Pixar;38828;1126734;0.12103491271820449;0.14445307692307693;22
Pizza;39393;949745;0.12279613466334165;0.12176217948717949;58
Pizza Hut;32124;783028;0.10013715710723192;0.10038820512820512;52
Pizza delivery;11793;268688;0.03676122194513716;0.034447179487179486;57
Planet Earth (TV series);3490;92056;0.010879052369077307;0.011802051282051283;28
Platform game;13733;333523;0.04280860349127182;0.04275935897435897;46
Platform game (video games);13733;333523;0.04280860349127182;0.04275935897435897;46
Play (activity);34076;877067;0.1062219451371571;0.11244448717948718;42
Play-Doh;19635;603756;0.06120635910224439;0.07740461538461539;12
PlayStation;55691;1329327;0.17360037406483791;0.17042653846153846;66
PlayStation (console);46448;1130573;0.14478802992518702;0.1449452564102564;59
PlayStation 4;39281;929837;0.12244700748129676;0.11920987179487179;62
PlayStation Network;28982;695749;0.0903428927680798;0.08919858974358974;54
PlayStation Store;27677;633202;0.08627493765586035;0.08117974358974359;63
PlayStation Store (video games);27783;658311;0.08660536159600997;0.08439884615384616;56
PlayStation VR (game consoles & accessories);5066;113206;0.015791770573566084;0.014513589743589744;57
PlayStation Vita (game console);4865;102070;0.015165211970074814;0.013085897435897435;67
Playmobil;20797;514065;0.0648285536159601;0.06590576923076923;45
Pleasure;18661;477438;0.05817019950124688;0.06121;38
Plopsaland De Panne;29244;803242;0.09115960099750624;0.10297974358974359;29
Plug-in hybrid;144115;2609528;0.4492362842892768;0.3345548717948718;98
Plumbing;141846;2988528;0.4421633416458853;0.38314461538461536;95
Plus500;6435;158146;0.02005922693266833;0.020275128205128206;41
Podcast;101276;2589622;0.31569825436408977;0.33200282051282054;66
Poetry;32143;925760;0.10019638403990025;0.11868717948717948;22
Poker;31152;864531;0.0971072319201995;0.1108373076923077;27
PokerStars;3212;79291;0.010012468827930174;0.01016551282051282;38
Pokémon (anime);11187;354185;0.03487219451371571;0.045408333333333335;9
Pokémon (video game series);10623;284456;0.033114089775561094;0.03646871794871795;28
Pok√©mon (video game series);10612;304738;0.033079800498753115;0.03906897435897436;18
Policy;5994;132589;0.018684538653366584;0.016998589743589743;59
Political campaign;2230;57319;0.006951371571072319;0.007348589743589744;31
Political communication;924;19558;0.0028802992518703243;0.0025074358974358974;0
Political economy;4862;112124;0.015155860349127182;0.014374871794871794;51
Political movement;10415;248882;0.03246571072319202;0.03190794871794872;47
Political science;18182;438717;0.05667705735660848;0.05624576923076923;49
Politics and social issues;200521;5148220;0.6250654613466334;0.6600282051282051;83
Polo (sports);3752;110459;0.01169576059850374;0.014161410256410257;14
Polo Ralph Lauren (retailer);2122;42176;0.006614713216957606;0.0054071794871794875;74
Polo shirt;11352;317403;0.03538653366583541;0.040692692307692305;22
Poltrona Frau;12281;321880;0.038282418952618455;0.04126666666666667;32
Pomellato (jewelry);4305;106439;0.013419576059850374;0.013646025641025641;39
Pool (cue sports);16014;363879;0.04991895261845387;0.04665115384615385;59
Pop music;88495;2650719;0.2758572319201995;0.33983576923076925;25
Pop rock;48693;1405713;0.1517861596009975;0.1802196153846154;25
Popcorn;5282;143491;0.01646508728179551;0.01839628205128205;24
Popular culture;68169;2047634;0.21249688279301746;0.2625171794871795;21
Popular music;70384;2189614;0.21940149625935162;0.2807197435897436;15
Pork;27598;681144;0.0860286783042394;0.08732615384615385;49
Porsche;210575;3223771;0.6564058603491272;0.41330397435897437;99
Porsche 911;35599;613362;0.11096945137157108;0.07863615384615384;94
Porsche Cayenne;35292;621662;0.11001246882793017;0.07970025641025641;92
Porsche Macan;26663;459141;0.0831140897755611;0.058864230769230766;92
Porsche Panamera;25368;440704;0.07907730673316708;0.05650051282051282;91
Portable media players;27005;637421;0.08418017456359102;0.08172064102564103;57
Portfolio (finance);15463;476749;0.04820137157107232;0.061121666666666664;11
Portrait photography;32479;856789;0.10124376558603491;0.1098447435897436;37
Portugal national football team;1753;38270;0.005464463840399002;0.004906410256410257;60
Post Malone;1821;55155;0.00567643391521197;0.007071153846153846;11
Potato chip;7678;208487;0.023933915211970073;0.026729102564102564;25
Pottery;16400;436332;0.05112219451371571;0.05594;30
Poultry;25749;567844;0.0802649625935162;0.07280051282051282;69
Poultry farming;17340;371043;0.05405236907730673;0.047569615384615384;70
Powdered milk;25461;867332;0.07936720698254364;0.11119641025641025;5
Power tool;74241;1423823;0.23142456359102245;0.18254141025641027;93
Powerade;963;22843;0.003001870324189526;0.0029285897435897437;0
Powered speakers;2782;63178;0.00867206982543641;0.00809974358974359;53
Powerlifting;20402;600382;0.06359725685785536;0.07697205128205128;16
Prada;20594;587167;0.06419576059850374;0.07527782051282052;21
Predictive analytics;4414;111614;0.013759351620947631;0.01430948717948718;35
Pregnancy (mammals);10325;302287;0.03218516209476309;0.03875474358974359;15
Premier League;45960;1240825;0.14326683291770573;0.1590801282051282;37
Prepackaged meal (cooking);6087;163248;0.018974438902743144;0.02092923076923077;26
Preschool (primary & secondary education);40745;1230629;0.12701059850374063;0.15777294871794872;16
Pressure cooking (cooking);5013;105591;0.015626558603491273;0.013537307692307692;67
Pretty Little Liars (TV series);2703;86422;0.008425810473815461;0.01107974358974359;8
Price;59784;1395919;0.18635910224438904;0.17896397435897435;71
Priced Right Auto;1264;19744;0.003940149625935162;0.0025312820512820512;93
PricewaterhouseCoopers;2462;52242;0.007674563591022444;0.006697692307692307;64
Primark;8726;282096;0.027200748129675812;0.03616615384615385;7
Primary education (primary & secondary education);66668;2028205;0.20781795511221945;0.26002628205128203;19
Primavera Sound;1066;28280;0.0033229426433915212;0.0036256410256410255;26
